Código,Nombre,Dirección,C.P.,Municipio,Pedanía,Teléfono,Fax,Email,URL Real,URL Corta,Latitud,Longitud,Descripción,Foto 1,Foto 2,Foto 3,Foto 4,Foto 5,Foto 6,Foto 7,Foto 8,Foto 9,Foto 10,Foto 11,Foto 12,Foto 13,Foto 14
10,Museo Molino de Teodoro,Paraje del Estrecho. A 1 km de Cieza,30530,Cieza,CIEZA,968 453 500,,oficina.turismo@cieza.es,,,4233373,637236,"<p>El Museo Molino de Teodoro est&aacute, ubicado en un <strong>viejo molino que data del a&ntilde,o 1507</strong> y que toma el nombre como se conoce actualmente de su &uacute,ltimo due&ntilde,o que se hizo cargo del mismo en los primeros a&ntilde,os del siglo XX.<br />Se divide en dos plantas y un semis&oacute,tano:<br />En la planta baja se realizan los procesos de <strong>limpieza del trigo y la molienda</strong> donde se obtiene s&eacute,mola y salvado.<br />En la primera planta se encuentra el <strong>cernedor y el sasado</strong> y en el semis&oacute,tano se encuentra el acueducto o <strong>c&aacute,rcabo</strong> de planta rect&aacute,ngular, dividido en dos nichos por un muro corrido.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00006020011_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00006020012_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00006020015_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00006020014_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00006020013_g.jpg,,,,,,,,,
35,Museo Municipal Jeromino Molina seccion de Etnografia y Ciencias de la Naturaleza,"Pza. de la Constitución, 3",30520,Jumilla,JUMILLA,968 780 740,,,www.jumilla.org,,4260042,645659,"<p>El museo situado en la plaza de la Constituci&oacute,n, se divide en tres plantas.</p><p>La primera planta est&aacute, dedicada a la Geolog&iacute,a y Paleontolog&iacute,a, d&oacute,nde se puede contemplar una extraordinaria colecci&oacute,n de f&oacute,siles del t&eacute,rmino municipal y m&aacute,s de quinientos minerales, de distintos puntos de la geograf&iacute,a espa&ntilde,ola.</p><p>La estrella de la sala, el mejor registro f&oacute,sil de icnitas-huellas f&oacute,siles- del Terciario de todo el mundo procedentes del yacimiento de la Hoya de la Sima o la Sierra de las Cabras: rinocerontes, mastodontes, cabras, grullas y hasta camellos (huella m&aacute,s antigua de Europa), dejaron su pisada impresa hace 6 millones de a&ntilde,os.</p><p>La planta se completa con una amplia colecci&oacute,n de minerales y f&oacute,siles.</p><p>En la segunda planta, se exhiben una gran cantidad de materiales y herramientas relacionadas con oficios desaparecidos. Incluida la mejor colecci&oacute,n de esparto de la Regi&oacute,n.</p><p>Destaca una excelente botica, con tarros y botamen de los siglos XVI al XX, y mobiliario de cajoner&iacute,a del XVIII al XIX.</p><p>La &uacute,ltima planta alberga una colecci&oacute,n de entomolog&iacute,a, formada por 7.000 ejemplares, de los que se exhiben 1.500 lepidopteros y coleopteros de todo el mundo.&nbsp,</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/212001i2_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/212001i3_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-35-4_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-35-8_g.JPG,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-35-6_g.JPG,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-35-7_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-35-5_g.JPG,,,,,,,
128,Museo Municipal Palacio Barón de Benifayó,"Avda. de Orihuela, s/n",30740,San Pedro del Pinatar,SAN PEDRO DEL PINATAR,968 187 596,,,www.sanpedrodelpinatar.es,,-792.892,37.837.861,"<p><strong>Arqueolog&iacute,a:</strong> Se ofrece una muestra de los principales hallazgos arqueol&oacute,gicos del municipio, tanto terrestres (La Raya), como submarinos, (Punta de Algas, San Ferreol, La Barra y El Moj&oacute,n), as&iacute, como una selecci&oacute,n de f&oacute,siles y material de culturas prehist&oacute,ricas del sureste. Junto al material descrito, existen una serie de paneles explicativos y maquetas, did&aacute,cticos y amenos, que informan al visitante de los datos m&aacute,s significativos de las piezas expuestas.</p><p><strong>Etnograf&iacute,a: </strong>Este apartado est&aacute, dedicado por un lado a la burgues&iacute,a que se asent&oacute, en San Pedro del Pinatar a finales del siglo XIX, construyendo sus residencias de verano y participando en la vida social del momento, y por otro lado a las gentes de a pi&eacute,, que con su trabajo y esfuerzo consiguieron levantar el municipio y llevarlo a los niveles actuales. Est&aacute,n representados algunos de los principales oficios que fueron el motor de la econom&iacute,a del momento: la pesca, la agricultura, las salazones y la salinera.</p><p><strong>Colecci&oacute,n de juguetes antiguos: </strong>Se pueden contemplar m&aacute,s de 300 juguetes antiguos, cedidos o donados por colaboradores. Se hace un recorrido por la historia del juguete, desde los m&aacute,s antiguos tirachinas, canicas y trompas, hasta los primeros video juegos de ordenador.</p><p><strong>Colecci&oacute,n de material cinematogr&aacute,fico antiguo: </strong>Proyectores antiguos, c&aacute,maras de fotos y material propio de las cabinas de proyecci&oacute,n.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-128-1p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-128-4p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-128-3p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-128-2p_g.jpg,,,,,,,,,,
32,Museo Naval de Cartagena,"Paseo de Alfonso XII, frente Dársena Botes. Bajos antiguo CIM",30205,Cartagena,CARTAGENA,968 127 138,968 127 138,museonavalcartagena@fn.mde.es,,,-987.554,37.597.673,"<p>El Museo Naval de Cartagena se ubica en la planta baja del edificio construido en el siglo XVIII como Cuartel de Presidiarios y Esclavos, que pas&oacute, a ser Cuartel de Instrucci&oacute,n de Mariner&iacute,a tras la Guerra Civil. En 2005, gracias a la firma de un convenio entre el Ministerio de Defensa y la Comunidad Aut&oacute,noma es remodelado para acoger una de las sedes de la Universidad Polit&eacute,cnica de Cartagena, reservando parte de sus bajos al Museo Naval.<br />En el a&ntilde,o 2013, el museo se ampl&iacute,a con la inauguraci&oacute,n de la Sala Isaac Peral en el antiguo Taller de Calderer&iacute,a del Arsenal. Tras la rehabilitaci&oacute,n de la nave, el Submarino Peral se traslada desde el paseo mar&iacute,timo para acometer su restauraci&oacute,n y garantizar su adecuada exposici&oacute,n al p&uacute,blico, convirti&eacute,ndose en la pieza principal del museo. En el mismo espacio se exhibe el Legado de Isaac Peral, que contextualiza la importante contribuci&oacute,n del marino cartagenero a la historia cient&iacute,fica y militar.</p><p>La colecci&oacute,n, compuesta por m&aacute,s de 3000 fondos, ofrece un recorrido por la historia de la Armada en la ciudad de Cartagena y est&aacute, dividida en las siguientes &aacute,reas tem&aacute,ticas:</p><p>- Construcci&oacute,n naval<br />- Navegaci&oacute,n<br />- Artiller&iacute,a naval y armas port&aacute,tiles<br />- Sanidad naval<br />- Banderas y uniformes<br />- Pintura naval<br />- Infanter&iacute,a de marina<br />- Buceo<br />- Armas submarinas<br />- Sala Isaac Peral</p><p>Disfruta de la <strong>Visita Virtual </strong>al Museo Naval de Cartagena. <strong><a href='https://artsandculture.google.com/streetview/museo-naval-de-cartagena/wwG-lOf-joEz3Q?sv&amp,sv_lng=-0.9871812463871871&amp,sv_lat=37.59834441742884&amp,sv_h=322.12514433268086&amp,sv_p=6.192083386779586&amp,sv_pid=omjaMA1QEMEAAARAtD4U1g&amp,sv_z=0.9162722557756366'>Clic aqu&iacute,&nbsp,</a></strong></p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-32-1p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-32-2p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-32-6p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-32-4p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-32-5p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-32-3p_g.jpg,,,,,,,,
142,Museo Parroquial de San Javier,PLAZA DE ESPAÑA,30730,San Javier,SAN JAVIER,968 571 085,,,http://www.parroquiasanjavier.es,,-835.122,7.805.635,"<p>*****CERRADO TEMPORALMENT POR REFORMAS****</p><p>El Museo Parroquial de San Javier se halla en la iglesia de San Francisco Javier, detr&aacute,s del presbiterio. Esta iglesia fue fundada como ermita, en el XVII y se dedic&oacute, al santo misionero.<br /><br />Al cumplirse los trescientos a&ntilde,os de la fundaci&oacute,n de la parroquia, se lleva a cabo la fundaci&oacute,n del museo, como homenaje a la poblaci&oacute,n que ha convivido al amparo de su Iglesia Parroquial, cuyo legado ha recibido.<br /><br />En la sala A son significativas la serie de vestiduras sagradas correspondientes al siglo XVII, aportadas por alguno de los primeros p&aacute,rrocos, las medallas, galardones y objetos de culto pertenecientes a algunos sacerdotes ilustres.<br /><br />En la sala B, destacan las peque&ntilde,as im&aacute,genes, talladas, la mayor parte en madera, estofadas y policromadas, que se muestran en las vitrinas, y el Baptisterio, formado por una pila bautismal de m&aacute,rmol del Macael, coronada por un templete de madera, que sirve de armario para guardar los elementos bautismales, tras cada celebraci&oacute,n. Por &uacute,ltimo, la visita culmina con la subida al Camar&iacute,n del Santo, por medio de una c&oacute,moda escalera, con barandilla del siglo XVIII, en cuyas paredes laterales se exponen algunas piezas de gran belleza: sacras, cuadros, estandarte, etc., y en su parte alta, a la entrada al Camar&iacute,n, una imagen de San Antonio, en pasta de madera, de Olot, muy vinculada a la historia cercana de nuestra parroquia. Tambi&eacute,n se muestra un tabern&aacute,culo de gran belleza, que se instala en el Monumento del Jueves Santo. Ser&iacute,a incompleta la visita al Museo si no se hiciera un recorrido a lo largo de las distintas capillas del Templo, en las que se pueden contemplar im&aacute,genes y retablos de gran belleza. En la sala A son significativas la serie de vestiduras sagradas correspondientes al siglo XVII, aportadas por alguno de los primeros p&aacute,rrocos, las medallas, galardones y objetos de culto pertenecientes a algunos sacerdotes ilustres. En la sala B, destacan las peque&ntilde,as im&aacute,genes, talladas, la mayor parte en madera, estofadas y policromadas, que se muestran en las vitrinas, y el Baptisterio, formado por una pila bautismal de m&aacute,rmol del Macael, coronada por un templete de madera, que sirve de armario para guardar los elementos bautismales, tras cada celebraci&oacute,n. Por &uacute,ltimo, la visita culmina con la subida al Camar&iacute,n del Santo, por medio de una c&oacute,moda escalera, con barandilla del siglo XVIII, en cuyas paredes laterales se exponen algunas piezas de gran belleza: sacras, cuadros, estandarte, etc., y en su parte alta, a la entrada al Camar&iacute,n, una imagen de San Antonio, en pasta de madera, de Olot, muy vinculada a la historia cercana de nuestra parroquia. Tambi&eacute,n se muestra un tabern&aacute,culo de gran belleza, que se instala en el Monumento del Jueves Santo. Ser&iacute,a incompleta la visita al Museo si no se hiciera un recorrido a lo largo de las distintas capillas del Templo, en las que se pueden contemplar im&aacute,genes y retablos de gran belleza.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00002420101_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00002420104_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00002420103_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00002420102_g.jpg,,,,,,,,,,
4805,Museo Pasos e Imágenes,"C/ Fuente Blanca, 18",30840,Alhama de Murcia,ALHAMA DE MURCIA,676 17 51 62,,,,,-14.306.583,378.493.361,"<p>En esta exposici&oacute,n permanente se puede contemplar gran parte del patrimonio de la Archicofrad&iacute,a de Ntro. Padre Jes&uacute,s Nazareno, como las im&aacute,genes que forman los pasos que representan las 7 &uacute,ltimas palabras de Jes&uacute,s en la Cruz. Tambi&eacute,n se expone el negativo fotogr&aacute,fico, tama&ntilde,o natural, de la S&aacute,bana Santa de Tur&iacute,n y las r&eacute,plicas del Santo Sudario de Oviedo y del Santo C&aacute,liz.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/MUSEOS_1_4805_1_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/MUSEOS_1_4805_2_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-4805-3p_g.jpg,,,,,,,,,,,
44,Museo Ramón Gaya,"Plaza Santa Catalina, s/n",30004,Murcia,MURCIA,968 22 10 99,,museo.ramon.gaya@ayto-murcia.es,www.museoramongaya.es,,-1.132.694,37.985.172,"<p><span style='font-size:12px'>Murcia fue la ciudad natal de uno de los ganadores de los premios nacionales de pintura: Ram&oacute,n Gaya. Desde entonces se le dedica un museo en el que se muestran bocetos, carteles, piezas literarias y colecci&oacute,n antol&oacute,gica, tanto de su obra, como de otros pintores de su generaci&oacute,n (Pedro Flores, Luis Garay, Juan Bonaf&eacute, Crist&oacute,bal Hall, Darsie Japp o Windham Tryon).<br />Cuenta con una amplia agenda cultural de presentaciones y otros actos, as&iacute, como sala de exposiciones temporal.<br /><br /><strong>&Eacute,POCA:</strong> Siglo XIX<br /><strong>ESTILO:</strong> Neocl&aacute,sico</span></p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-44-3_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-44-1_g.jpg,,,,,,,,,,,,
61,Museo Regional de Arte Moderno MURAM - Palacio Aguirre,"Pza. de la Merced, 15-16",30202,Cartagena,CARTAGENA,968 501 607,,museosregiondemurcia@carm.es,www.museosregiondemurcia.es/,,-980.725,37.603.199,"<p>El Museo Regional de Arte Moderno tiene la finalidad de mostrar y difundir, tanto en la Regi&oacute,n de Murcia como fuera de ella, las manifestaciones art&iacute,sticas producidas desde, finales del siglo XIX hasta la actualidad. Por los magn&iacute,ficos espacios expositivos del museo son expuestas las obras de los artistas modernos m&aacute,s importantes, tanto regionales, como nacionales e internacionales como Rodin, Dal&iacute,, Tapies, Chillida y un largo ec&eacute,tera. Se ubica en un conjunto arquitect&oacute,nico que a&uacute,na modernidad y tradici&oacute,n y que est&aacute, conformado por uno de los edificios m&aacute,s emblem&aacute,ticos de Cartagena, el Palacio Aguirre, y un inmueble anexo, de reciente construcci&oacute,n.<br /><br />El Palacio Aguirre, construido&nbsp,en 1901, es una de las mejores muestras de la arquitectura civil de estilo ecl&eacute,ctico-modernista de la Regi&oacute,n de Murcia&nbsp,y fue trazado por el reputado arquitecto Victor Beltr&iacute,.&nbsp,<br /><br /><br />&nbsp,</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-61-7p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-61-4p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-61-2p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-61-3p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-61-5p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-61-6p_g.jpg,,,,,,,,
23,Museo Regional del Bolillo,"C/ Alberto Colao,19",30593,Cartagena,LA PALMA,968. 554. 045,,cid@teleline.es,,,4166081,677680,"Ha sido creado gracias a la <b>Asociación de Mujeres Encajeras de Bolillo Santa Florentina</b>, cuyo objetivo es dar a conocer esta artesanía. La colección del museo está compuesta por tapetes, puntillas, toallas, cojines y aplicaciones de encaje realizadas con <b>bolillo al modo tradicional</b>. <P>Se completa con una biblioteca que recoge bibliografía sobre el tema.",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-23-1p_g.jpg,,,,,,,,,,,,,
45,Museo Salzillo,"Plaza. San Agustín, 3",30005,Murcia,MURCIA,968 29 18 93,,museosalzillo@museosalzillo.es,http://www.museosalzillo.es,,-1.138.357,37.986.871,"<p><span style='font-size:16px'>El Museo Salzillo es uno de los m&aacute,s importantes de Murcia por el patrimonio de gran valor que atesora. Se inaugur&oacute, en 1960, y expone los pasos de la Cofrad&iacute,a de Nuestro Padre Jes&uacute,s que salen en procesi&oacute,n los Viernes Santo por la ma&ntilde,ana, as&iacute, como un Bel&eacute,n de 556 figuras tambi&eacute,n obra del escultor Francisco Salzillo.<br />Alberga una de las cofrad&iacute,as m&aacute,s importantes de la Regi&oacute,n, la de Nuestro Padre Jes&uacute,s Nazareno.<br />Entrada al Museo por Doctor Quesada.<br /><br /><strong>&Eacute,POCA:</strong> Siglo XVIII<br /><strong>ESTILO:</strong> Barroco</span></p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-45-1_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-45-3p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-45-2p_g.jpg,,,,,,,,,,,
7427,Museo Sardinero,C/ Cartagena s/n (Antiguo Cuartel de Artillería),30002,Murcia,MURCIA,968 35 23 03,,,,,,,,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-7427-1p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-7427-2p_g.jpg,,,,,,,,,,,,
21,Museo Siete Chimeneas,"C/ D. Eloy, s/ n",30562,Ceutí,CEUTI,968 690151 - 968 693440,,museos@ceuti.es,,,,,"<p>Ubicado en una vivienda de finales del siglo XIX, cuyo propietario&nbsp, la hab&iacute,a destinado a F&aacute,brica de Conservas y domicilio particular, el museo muestra la historia del municipio a trav&eacute,s de una de sus industrias, las f&aacute,bricas de conservas vegetales, que tan importantes fueron para la econom&iacute,a del pueblo, y de sus objetos cotidianos, aquellos que acompa&ntilde,aron a los vecinos en sus casas, con los que trabajaron, jugaron y aprendieron.</p><p>Un retazo de vida que tiene su lugar para que perdure en el tiempo.&nbsp,</p><p>&nbsp,</p><p>Aloja una colecci&oacute,n de diversos <strong>objetos de principios del siglo XX</strong> que representan la historia del pueblo: aperos de labranza, &uacute,tiles de diversos comercios o empresas peque&ntilde,as como carnicer&iacute,as, carpinter&iacute,as, aceiteras, mobiliario de principio de siglo y maquinaria de la industria conservera.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00000720031_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00000720032_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00000720035_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00000720034_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00000720033_g.jpg,,,,,,,,,
49,Museo Taurino,"C/ Francisco Rabal, 2",30009,Murcia,MURCIA,968 285 976,968 284 154,,http://turismo.yecla.es/portfolio/museos/museo-taurino/,,4206398,663714,"<p><span style='font-size:16px'>Situado en el Jard&iacute,n del Salitre, muestra en la planta baja carteles de corridas de toros de principios del siglo XX, una colecci&oacute,n de <strong>trajes de luces</strong> cedidos por diversos matadores, picadores y subalternos, as&iacute, como <strong>cuadros de Mu&ntilde,oz Barber&aacute,n, Juli&aacute,n Alcaraz, Belzunce o la colecci&oacute,n de Eduardo Bonet</strong>.<br />En la primera planta se exhiben sobre una arcada de ladrillos cabezas de toros de diversas &eacute,pocas y panderetas con motivos taurinos. Como pieza curiosa est&aacute, la camisa con la que fue cogido mortalmente el banderillero Montol&iacute,u. La colecci&oacute,n cuenta con m&aacute,s de 3.500 objetos relacionados con el mundo taurino.</span></p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/taurino-traje_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/taurino-belz_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/taurino-gaya_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/taurino-pande_g.jpg,,,,,,,,,,
97,Museo Taurino de Yecla,"C/ Tejeras, nº 2. Plaza de toros.",30510,Yecla,YECLA,670 52 40 17 - 627 33 17 00 - 968 75 22 54,,,www.ayuntamientoyecla.com/museos.htm,,-11.280.623,386.166.079,"<p>Situado junto a la sede de la Pe&ntilde,a Taurina Yeclana, en la misma Plaza de Toros. Se pueden contemplar escenas pict&oacute,ricas de artistas como Juan Ortu&ntilde,o, Alfonso Mu&ntilde,oz, Pepe Marco, Jim&eacute,nez, Cesar Palacios y Pedro Chinchilla, adem&aacute,s de cabezas de toro, carteles taurinos y un gran n&uacute,mero de objetos del mundo de la tauromaquia. Tambi&eacute,n dispone de hemeroteca, un importante fondo bibliogr&aacute,fico y una videoteca.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/taurinoyecla_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/taurinoyecla3_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/taurinoyecla2_g.jpg,,,,,,,,,,,
2,Pequeño Museo del Esparto,"C/ de Pablo Iglesias, 53",30530,Cieza,CIEZA,968 767 415,,museoesparto@terra.es,,,4233915,638214,"El esparto es una de las <b>señas de identidad</b> de Cieza mas distintivas y perennes, presente en crónicas desde tiempos prehistóricos por sus múltiples usos agrícolas y hogareños. El museo es el resultado de la iniciativa popular, coordinada por el Club Atalaya-Ateneo de la Villa de Cieza, con la contribución de vecinos que han cedido desinteresadamente enseres e instrumentos, y la colaboración del Ayuntamiento de la ciudad. <p><b>Guía básica del museo</b><p>Este pequeño museo nos ofrece un recorrido elemental por los principales procesos de la primitiva artesanía de industria manual del esparto en Cieza (arranque en el monte, secado de las tendidas, cocido de las balsas, picado en los mazos, rastrillado, hilado en las ruedas, elaboración de los cordeles, trenzados y estropajos), con una muestra de los diferentes utensilios y herramientas utilizadas en los diversos trabajos, así como de los diversos productos manufacturados de esparto y su correspondiente documentación impresa y fotográfica<p>Cuenta con una pequeña  <b>biblioteca</b>  y <b> tienda</b>.<p>Visitas concertadas con demostraciones de artesanía y de confección de hilados y de estropajos.",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/objetos_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/rueda_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/000054200114_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/000054200112_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/000054200113_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/000054200111_g.jpg,,,,,,,,
131,Refugio Museo de la Guerra Civil,"C/ Gisbert, s/n",30202,Cartagena,CARTAGENA,968 500 093,968 52 92 98,informacion@puertoculturas.com,http://www.cartagenapuertodeculturas.com,,-980.973,37.600.323,"<p><span style='font-size:14px'>El <strong>Museo-Refugio de la Guerra Civil</strong> es un espacio para el recuerdo y el conocimiento de la historia reciente de Cartagena, punto estrat&eacute,gico y objetivo primordial de los bombardeos de la guerra civil. Recorriendo algunas de sus galer&iacute,as y escuchando los testimonios de sus protagonistas descubrir&aacute,s el cambio que la contienda supuso en sus vidas y c&oacute,mo se organiz&oacute, la defensa pasiva y activa de la ciudad. El audiovisual con im&aacute,genes y sonidos reales de la &eacute,poca te har&aacute, sentir en primera persona la dimensi&oacute,n y la crudeza de la guerra desde el interior de un refugio.</span></p><p><span style='font-size:14px'>El <strong>Ascensor Panor&aacute,mico</strong> te llevar&aacute, de una manera c&oacute,moda y r&aacute,pida hasta lo m&aacute,s alto de la Colina de la Concepci&oacute,n. Sus 45 metros salvan la altura existente entre la Calle Gisbert y la cima del cerro donde te esperan el Parque Torres y el Castillo de la Concepci&oacute,n con las mejores vistas de la ciudad y su bah&iacute,a. Al estar situado en las faldas del cerro donde se ubican las galer&iacute,as de los antiguos refugios, la base del Ascensor sirve de entrada al Museo-Refugio de la Guerra Civil.</span><br />&nbsp,</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-131-1p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-131-2p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-131-3p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-131-7p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-131-5p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-131-6p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-131-4p_g.jpg,,,,,,,
89,Sala Museo de Grafología,Casa de los Duendes.,30890,Puerto Lumbreras,PUERTO LUMBRERAS,968 402 853,,oficinadeturismo@puertolumbreras.es,www.puertolumbreras.es,,-18.116.986,375.595.227,"<p>El museo se form&oacute, a partir de la donaci&oacute,n realizada por Alfonso Velasco Andreo, vecino del municipio.<br />Alfonso Velasco Andreo, conocido como &#39,Augusto Vels&#39,, nace en Puerto Lumbreras (Murcia) en 1917. En 1949 inici&oacute, un sistema de medici&oacute,n de los signos gr&aacute,ficos que llam&oacute, GRAFOAN&Aacute,LISIS. Es su gran aportaci&oacute,n a la psicolog&iacute,a de la escritura, demostrar que el grafismo es medible.<br />Se exponen documentos, cartas y revistas sobre grafolog&iacute,a, entre la que destaca la obra &#39,Escritura y Personalidad&#39,, donde se sistematizan y ordenan (en grafolog&iacute,a espa&ntilde,ola), el conjunto de signos y su interpretaci&oacute,n.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-89-1_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-89-3p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-89-2p_g.jpg,,,,,,,,,,,
107,Sala Museo Jose Matrán,"Casa de la Cultura. Pza. de Asunción Balaguer, s/n",30880,Águilas,AGUILAS,968 413305,,,,,-158.923.759,374.029.483,"<p><strong>CERRADO TEMPORALMENTE</strong></p><p>Esta Sala-Museo recoge una amplia colecci&oacute,n de las obras de este afamado artista aguile&ntilde,o. Naci&oacute, en Lorca en 1888 y a los pocos d&iacute,as fue tra&iacute,do a &Aacute,guilas, donde vivi&oacute, hasta su muerte en 1968. Aqu&iacute, desarroll&oacute, su amplia carrera art&iacute,stica, durante la cual trabaj&oacute, diferentes t&eacute,cnicas, consagr&aacute,ndose en cada una de ellas.<br /><br />Creador del dibujo en negativo sobre celuloide, fot&oacute,grafo, pintor y dibujante, en esta sala podemos encontrar importantes muestras de su arte las cuales han sido donadas generosamente al Ayuntamiento por la Familia Matr&aacute,n.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00000220061_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00000220062_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/22006i5_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/22006i4_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00000220063_g.jpg,,,,,,,,,
